Keyword,Track.Name,Artist.Name,Genre,Beats.Per.Minute,Energy,Danceability,Loudness..dB..,Liveness,Valence.,Length.,Acousticness..,Speechiness.,Popularity,Type
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
a,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
a,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
a,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
a,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
a,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
a,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
A,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
a,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
a,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
a,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
a,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,stop
a,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,stop
a,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,stop
a,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
a,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,stop
a,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,stop
a,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,stop
a,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,stop
a,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,stop
a,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,stop
A,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
a,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
a,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
a,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
a,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
a,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
a,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
a,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
a,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
a,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
A,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
A,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
A,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
a,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
a,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
a,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
a,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
a,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
a,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
a,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
a,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
a,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
a,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
a,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
a,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
a,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
'a,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
about,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
about,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
about,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
about,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
about,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
about,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
about,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
about,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
about,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
about,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
about,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
about,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
about,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,stop
about,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
about,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
about,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
about,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
about,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
about,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
about,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
about,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
about,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
about,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
about,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
about,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
about,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
about,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
about,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
